shipment_id,ship_date,order_id,carrier_id,carrier_name,service_level,origin_region,destination_zone,package_weight_lb,package_length_in,package_width_in,package_height_in,billed_weight_lb,base_cost,fuel_surcharge,residential_fee,delivery_area_fee,oversized_fee,address_correction_fee,ltl_handling_fee,total_shipping_cost,delivered_days
SHP100570,2025-01-16,ORD801497,CR003,USPS,Ground Advantage,West,7,10.16,8,21,24,29.5,244.85,40.91,0.0,6.75,0.0,0.0,0.0,292.51,1
SHP100571,2024-07-11,ORD801553,CR002,FedEx,Ground,South,4,1.81,20,13,6,11.5,83.72,10.21,4.95,0.0,0.0,0.0,0.0,98.88,2
SHP100572,2025-07-25,ORD802877,CR002,FedEx,Ground,Northeast,4,2.86,13,5,11,5.5,34.7,5.49,0.0,0.0,0.0,0.0,0.0,40.19,6
SHP100573,2025-09-10,ORD800061,CR001,UPS,Ground,South,6,17.86,22,23,10,36.5,368.28,57.44,4.95,0.0,18.5,0.0,0.0,449.18,5
SHP100574,2025-09-24,ORD800063,CR002,FedEx,Ground,Midwest,5,12.98,16,8,6,13.0,102.18,16.78,4.95,0.0,0.0,0.0,0.0,123.91,7
SHP100575,2024-03-06,ORD802076,CR001,UPS,Ground,Midwest,3,5.78,20,11,13,21.0,175.77,24.72,4.95,0.0,0.0,0.0,0.0,205.44,5
SHP100576,2024-02-22,ORD803799,CR002,FedEx,2Day,South,8,7.49,18,24,18,56.0,1504.72,174.01,0.0,0.0,0.0,0.0,0.0,1678.73,3
SHP100577,2024-07-24,ORD803201,CR004,XPO LTL,Standard LTL,West,6,87.09,23,36,30,179.0,149.11,19.97,0.0,0.0,0.0,0.0,0.0,169.08,5
SHP100578,2025-02-17,ORD801943,CR002,FedEx,Ground,West,2,18.78,7,17,23,20.0,160.6,28.42,4.95,0.0,0.0,0.0,0.0,193.97,1
SHP100579,2024-01-14,ORD800045,CR001,UPS,Ground,West,7,8.64,22,14,4,9.0,70.65,11.48,4.95,0.0,0.0,0.0,0.0,87.08,3
SHP100580,2024-08-25,ORD803597,CR002,FedEx,Ground,Northeast,5,7.53,9,11,16,11.5,90.39,9.17,0.0,0.0,0.0,0.0,0.0,99.56,4
SHP100581,2024-11-25,ORD802302,CR003,USPS,Ground Advantage,South,7,5.67,15,14,6,9.5,58.05,7.26,0.0,0.0,0.0,0.0,0.0,65.31,4
SHP100582,2025-08-06,ORD803627,CR002,FedEx,Ground,Midwest,4,5.33,13,25,17,40.0,368.0,37.86,0.0,0.0,0.0,0.0,0.0,405.86,3
SHP100583,2024-07-22,ORD802631,CR001,UPS,Ground,Midwest,6,11.4,12,15,12,16.0,131.52,16.89,0.0,6.75,0.0,0.0,0.0,155.16,3
SHP100584,2024-04-16,ORD802395,CR001,UPS,Ground,Northeast,8,8.83,21,11,17,28.5,320.06,42.22,0.0,0.0,0.0,0.0,0.0,362.28,4
SHP100585,2024-04-14,ORD801284,CR004,XPO LTL,Standard LTL,South,4,201.62,49,19,49,328.5,251.3,35.46,0.0,0.0,0.0,0.0,0.0,286.77,7
SHP100586,2025-11-06,ORD801562,CR003,USPS,Priority Mail,South,6,8.95,7,13,6,9.0,72.45,10.87,0.0,0.0,0.0,0.0,0.0,83.32,5
SHP100587,2024-06-13,ORD803823,CR002,FedEx,Ground,Northeast,3,2.11,13,24,25,56.5,813.04,113.43,0.0,0.0,0.0,0.0,0.0,926.47,5
SHP100588,2025-08-13,ORD801641,CR001,UPS,Next Day Air,Midwest,6,2.5,17,16,4,8.0,116.48,14.99,4.95,0.0,0.0,0.0,0.0,136.42,3
SHP100589,2024-03-16,ORD802521,CR003,USPS,Ground Advantage,Midwest,2,22.72,18,9,24,28.0,169.96,24.62,4.95,0.0,18.5,0.0,0.0,218.03,4
SHP100590,2025-05-03,ORD800464,CR001,UPS,Ground,West,5,9.0,14,21,22,47.0,447.44,50.9,4.95,0.0,0.0,0.0,0.0,503.29,3
SHP100591,2024-04-11,ORD801977,CR003,USPS,Ground Advantage,Midwest,3,12.8,19,19,15,39.0,254.28,41.94,0.0,0.0,0.0,0.0,0.0,296.22,2
SHP100592,2025-06-23,ORD803527,CR003,USPS,Ground Advantage,Midwest,8,9.8,15,24,9,23.5,205.39,35.5,0.0,0.0,0.0,12.0,0.0,252.89,2
SHP100593,2024-09-05,ORD803491,CR001,UPS,Next Day Air,West,5,13.65,16,24,20,55.5,1679.43,250.45,4.95,0.0,18.5,0.0,0.0,1953.33,7
SHP100594,2024-06-09,ORD800311,CR003,USPS,Priority Mail,South,7,6.44,16,19,10,22.0,259.38,39.99,4.95,6.75,0.0,0.0,0.0,311.07,2
SHP100595,2025-11-24,ORD803137,CR002,FedEx,Ground,Northeast,6,9.32,13,23,14,30.5,316.59,50.82,0.0,6.75,0.0,0.0,0.0,374.16,3
SHP100596,2025-06-23,ORD804130,CR002,FedEx,Ground,South,5,13.28,8,21,14,17.0,133.62,22.25,0.0,0.0,0.0,0.0,0.0,155.87,5
SHP100597,2025-04-15,ORD800965,CR002,FedEx,Ground,Northeast,6,11.78,6,18,17,13.5,114.07,14.36,4.95,0.0,0.0,0.0,0.0,133.39,3
SHP100598,2024-01-14,ORD803373,CR003,USPS,Ground Advantage,South,7,7.32,7,21,8,8.5,51.94,8.31,0.0,6.75,0.0,0.0,0.0,67.0,3
SHP100599,2024-09-23,ORD804094,CR002,FedEx,Ground,Midwest,5,11.48,11,10,11,11.5,90.39,9.13,4.95,0.0,0.0,0.0,0.0,104.47,3
SHP100600,2025-09-12,ORD800199,CR003,USPS,Ground Advantage,South,5,7.72,23,16,11,29.5,218.59,39.23,4.95,0.0,0.0,0.0,0.0,262.77,3
SHP100601,2024-02-08,ORD801844,CR003,USPS,Priority Mail,Midwest,3,14.4,7,5,16,14.5,104.26,17.27,0.0,0.0,0.0,0.0,0.0,121.53,4
SHP100602,2024-08-06,ORD803745,CR002,FedEx,Ground,South,7,7.62,5,6,18,8.0,64.64,11.59,4.95,6.75,0.0,0.0,0.0,87.93,2
SHP100603,2025-10-04,ORD801992,CR003,USPS,Ground Advantage,West,6,18.16,25,17,9,28.0,219.8,29.31,0.0,6.75,0.0,0.0,0.0,255.86,3
SHP100604,2024-06-28,ORD800022,CR002,FedEx,Ground,South,5,3.59,20,21,23,69.5,1082.12,150.52,4.95,0.0,18.5,0.0,0.0,1256.09,3
SHP100605,2025-08-01,ORD803453,CR002,FedEx,Ground,South,2,2.31,9,24,11,17.5,106.75,19.13,0.0,0.0,0.0,12.0,0.0,137.88,5
SHP100606,2025-04-06,ORD800908,CR004,XPO LTL,Standard LTL,Midwest,7,335.3,35,21,47,335.5,317.05,48.92,0.0,0.0,0.0,0.0,24.0,389.97,4
SHP100607,2025-08-12,ORD803832,CR003,USPS,Priority Mail,South,2,7.74,24,9,19,30.0,258.6,42.32,4.95,0.0,0.0,0.0,0.0,305.87,6
SHP100608,2025-04-10,ORD801550,CR002,FedEx,2Day,Midwest,5,17.25,23,18,4,17.5,213.32,36.24,4.95,0.0,18.5,0.0,0.0,273.02,3
SHP100609,2025-01-12,ORD800367,CR002,FedEx,Ground,South,5,15.37,25,11,10,20.0,195.8,32.88,0.0,0.0,18.5,0.0,0.0,247.18,4
SHP100610,2025-06-03,ORD801586,CR004,XPO LTL,Standard LTL,South,4,80.0,38,44,36,433.5,331.63,52.17,0.0,0.0,0.0,0.0,0.0,383.8,4
SHP100611,2025-03-28,ORD802788,CR003,USPS,Ground Advantage,Northeast,3,6.83,20,9,18,23.5,153.22,22.31,0.0,0.0,0.0,0.0,0.0,175.53,4
SHP100612,2025-06-24,ORD802491,CR002,FedEx,Ground,Midwest,4,23.89,16,4,15,24.0,220.8,28.84,0.0,0.0,0.0,0.0,0.0,249.64,3
SHP100613,2024-03-23,ORD803368,CR002,FedEx,Ground,Northeast,4,10.35,13,15,14,20.0,184.0,22.33,0.0,0.0,0.0,0.0,0.0,206.33,5
SHP100614,2025-05-12,ORD803307,CR003,USPS,Priority Mail,South,4,9.18,25,17,14,43.0,425.27,51.75,4.95,0.0,0.0,0.0,0.0,481.97,6
SHP100615,2024-04-14,ORD803584,CR004,XPO LTL,Standard LTL,West,6,319.2,44,36,22,319.5,282.76,39.51,0.0,0.0,0.0,0.0,24.0,346.27,5
SHP100616,2024-08-27,ORD800219,CR001,UPS,2nd Day Air,Northeast,6,7.15,17,25,14,43.0,629.09,107.35,0.0,0.0,0.0,0.0,0.0,736.44,4
SHP100617,2024-09-27,ORD801761,CR003,USPS,Ground Advantage,Midwest,8,14.84,15,16,15,26.0,227.24,27.84,0.0,6.75,0.0,0.0,0.0,261.83,4
SHP100618,2024-09-01,ORD802525,CR001,UPS,Ground,Midwest,6,3.62,17,19,20,46.5,469.19,83.47,4.95,0.0,0.0,0.0,0.0,557.61,4
SHP100619,2025-10-14,ORD800568,CR004,XPO LTL,Standard LTL,Midwest,4,304.08,23,29,37,304.5,232.94,30.79,0.0,0.0,0.0,0.0,0.0,263.74,8
SHP100620,2025-05-11,ORD802884,CR002,FedEx,2Day,West,3,5.0,5,19,7,5.5,48.78,5.99,0.0,0.0,0.0,0.0,0.0,54.77,3
SHP100621,2025-02-25,ORD801689,CR003,USPS,Priority Mail,West,5,5.33,24,4,9,6.5,48.23,6.62,0.0,0.0,0.0,0.0,0.0,54.85,4
SHP100622,2025-10-18,ORD803220,CR002,FedEx,Ground,South,3,16.35,18,6,19,16.5,110.39,19.65,0.0,0.0,0.0,0.0,0.0,130.04,5
SHP100623,2024-08-13,ORD803603,CR002,FedEx,Ground,West,5,18.36,22,20,5,18.5,145.41,24.05,4.95,0.0,0.0,0.0,0.0,174.41,2
SHP100624,2024-07-11,ORD802918,CR003,USPS,Priority Mail,Northeast,5,5.17,9,6,10,5.5,40.81,6.04,4.95,0.0,0.0,0.0,0.0,51.8,5
SHP100625,2025-05-31,ORD801285,CR003,USPS,Priority Mail,West,6,9.26,5,25,17,15.5,140.9,18.47,4.95,6.75,0.0,0.0,0.0,171.07,4
SHP100626,2024-05-15,ORD803238,CR001,UPS,Ground,South,4,12.11,13,5,17,12.5,88.38,11.46,4.95,0.0,0.0,0.0,0.0,104.78,3
SHP100627,2024-09-15,ORD803445,CR002,FedEx,Ground,Northeast,6,6.14,5,17,21,13.0,109.85,18.37,0.0,6.75,0.0,0.0,0.0,134.97,6
SHP100628,2025-03-07,ORD803325,CR001,UPS,Ground,South,7,4.16,14,11,13,14.5,127.45,18.19,4.95,6.75,0.0,0.0,0.0,157.34,4
SHP100629,2025-05-20,ORD803053,CR002,FedEx,Ground,South,2,13.39,20,7,22,22.5,180.67,25.75,4.95,0.0,0.0,0.0,0.0,211.38,4
SHP100630,2025-12-20,ORD802732,CR004,XPO LTL,Standard LTL,Midwest,4,196.09,32,50,18,207.5,147.74,21.37,0.0,0.0,0.0,0.0,0.0,169.11,7
SHP100631,2025-10-07,ORD800796,CR001,UPS,Ground,Midwest,6,10.53,6,6,15,11.0,90.42,15.32,4.95,0.0,0.0,0.0,0.0,110.69,3
SHP100632,2025-03-19,ORD803582,CR001,UPS,Next Day Air,South,6,17.39,19,23,20,63.0,1978.83,341.21,4.95,0.0,0.0,0.0,0.0,2324.99,2
SHP100633,2025-08-21,ORD802952,CR003,USPS,Ground Advantage,South,3,10.53,5,4,21,11.0,55.66,9.83,4.95,0.0,0.0,0.0,0.0,70.44,1
SHP100634,2025-12-03,ORD801451,CR003,USPS,Ground Advantage,West,4,17.82,11,7,24,18.0,99.18,13.48,0.0,0.0,0.0,0.0,0.0,112.66,2
SHP100635,2024-02-21,ORD800725,CR001,UPS,Ground,South,5,10.27,18,10,9,12.0,91.68,13.52,0.0,0.0,0.0,0.0,0.0,105.2,1
SHP100636,2024-09-14,ORD801636,CR004,XPO LTL,Standard LTL,Midwest,7,127.29,48,31,31,332.0,313.74,44.84,0.0,0.0,0.0,0.0,0.0,358.58,3
SHP100637,2024-04-01,ORD801877,CR003,USPS,Priority Mail,South,4,2.73,6,7,17,5.5,37.34,5.57,0.0,0.0,0.0,0.0,0.0,42.92,4
SHP100638,2025-07-29,ORD800789,CR002,FedEx,Ground,West,6,1.58,23,12,25,50.0,808.0,129.33,4.95,0.0,0.0,0.0,0.0,942.28,6
SHP100639,2025-10-20,ORD801404,CR003,USPS,Ground Advantage,Midwest,5,3.98,13,18,10,17.0,101.15,14.97,4.95,0.0,0.0,0.0,0.0,121.07,3
SHP100640,2024-12-11,ORD804071,CR003,USPS,Ground Advantage,West,5,5.43,13,25,12,28.5,211.19,28.92,4.95,0.0,0.0,0.0,0.0,245.06,2
SHP100641,2024-03-24,ORD802303,CR003,USPS,Ground Advantage,West,6,22.27,16,10,11,22.5,176.62,23.87,4.95,0.0,0.0,0.0,0.0,205.45,5
SHP100642,2025-12-06,ORD800944,CR003,USPS,Priority Mail,Northeast,3,5.52,7,21,6,6.5,39.98,7.14,4.95,0.0,0.0,0.0,0.0,52.06,4
SHP100643,2025-03-06,ORD803145,CR003,USPS,Ground Advantage,South,8,10.31,17,17,17,35.5,310.27,45.39,4.95,0.0,0.0,0.0,0.0,360.61,2
SHP100644,2024-08-03,ORD802060,CR001,UPS,Ground,Northeast,7,11.31,8,5,14,11.5,101.08,17.04,4.95,0.0,0.0,0.0,0.0,123.07,3
SHP100645,2024-12-05,ORD803017,CR004,XPO LTL,Standard LTL,Midwest,2,138.32,36,23,38,226.5,134.31,18.01,0.0,0.0,0.0,0.0,0.0,152.33,5
SHP100646,2025-04-08,ORD800570,CR002,FedEx,Ground,West,8,4.05,11,24,24,46.0,531.76,84.65,4.95,6.75,0.0,0.0,0.0,628.11,6
SHP100647,2024-08-27,ORD803080,CR002,FedEx,Ground,Midwest,7,18.09,9,18,18,21.0,230.37,26.06,4.95,0.0,0.0,0.0,0.0,261.38,3
SHP100648,2025-02-12,ORD803696,CR002,FedEx,Ground,Midwest,3,0.2,11,14,4,4.5,24.03,3.06,4.95,0.0,0.0,0.0,0.0,32.04,5
SHP100649,2024-03-10,ORD802762,CR003,USPS,Ground Advantage,Midwest,4,10.23,15,22,15,36.0,250.56,35.87,0.0,0.0,0.0,0.0,0.0,286.43,3
SHP100650,2024-08-10,ORD803198,CR001,UPS,Ground,Northeast,5,4.64,12,19,9,15.0,114.6,14.6,4.95,0.0,0.0,0.0,0.0,134.15,6
SHP100651,2025-05-29,ORD801245,CR002,FedEx,Express Saver,Northeast,6,7.72,10,17,9,11.5,131.22,18.11,0.0,0.0,0.0,0.0,0.0,149.33,3
SHP100652,2025-08-14,ORD801298,CR003,USPS,Priority Mail,Midwest,5,8.17,8,14,11,9.0,66.78,8.21,4.95,0.0,0.0,0.0,0.0,79.94,4
SHP100653,2025-11-04,ORD802569,CR001,UPS,Ground,Midwest,6,5.13,21,22,21,70.0,1099.0,156.07,4.95,6.75,0.0,0.0,0.0,1266.77,4
SHP100654,2024-03-23,ORD800188,CR002,FedEx,2Day,Northeast,5,7.07,9,19,23,28.5,432.63,67.3,4.95,0.0,0.0,0.0,0.0,504.88,2
SHP100655,2025-09-01,ORD802307,CR001,UPS,Ground,Midwest,3,4.15,20,13,21,39.5,330.61,41.32,4.95,0.0,0.0,0.0,0.0,376.89,5
SHP100656,2024-01-05,ORD803599,CR002,FedEx,2Day,West,2,6.01,11,21,22,37.0,460.28,49.95,4.95,0.0,0.0,0.0,0.0,515.18,3
SHP100657,2024-01-30,ORD801151,CR001,UPS,Ground,South,5,5.87,6,13,4,6.0,40.26,6.84,0.0,0.0,0.0,0.0,0.0,47.1,2
SHP100658,2025-06-02,ORD801145,CR004,XPO LTL,Standard LTL,Northeast,4,238.55,26,28,40,239.0,170.17,21.64,0.0,0.0,0.0,0.0,0.0,191.81,6
SHP100659,2024-11-26,ORD801266,CR001,UPS,Ground,Midwest,5,19.12,14,22,4,19.5,148.98,23.27,4.95,0.0,0.0,0.0,0.0,177.2,3
SHP100660,2025-03-25,ORD802971,CR003,USPS,Ground Advantage,Midwest,8,9.31,13,25,20,47.0,410.78,49.18,0.0,0.0,0.0,0.0,0.0,459.96,4
SHP100661,2025-02-23,ORD803854,CR002,FedEx,2Day,South,7,2.88,11,7,8,4.5,53.64,5.67,0.0,6.75,0.0,0.0,0.0,66.06,5
SHP100662,2025-10-07,ORD800486,CR003,USPS,Ground Advantage,West,6,1.81,13,14,6,8.0,45.36,8.14,4.95,6.75,0.0,0.0,0.0,65.2,3
SHP100663,2024-09-03,ORD802194,CR001,UPS,2nd Day Air,South,2,8.37,21,7,23,24.5,277.1,43.36,4.95,0.0,0.0,0.0,0.0,325.41,2
SHP100664,2025-07-30,ORD802721,CR004,XPO LTL,Standard LTL,South,2,358.05,39,47,37,488.0,314.76,55.86,0.0,0.0,0.0,0.0,0.0,370.62,4
SHP100665,2025-11-07,ORD801168,CR002,FedEx,Ground,Midwest,3,14.05,4,8,21,14.5,97.01,14.32,4.95,0.0,0.0,0.0,0.0,116.28,3
SHP100666,2025-04-09,ORD802451,CR003,USPS,Ground Advantage,Northeast,4,2.69,9,5,20,6.5,31.07,5.37,4.95,0.0,0.0,0.0,0.0,41.39,3
SHP100667,2024-12-04,ORD800530,CR001,UPS,2nd Day Air,South,5,14.01,16,18,17,35.5,489.9,63.92,4.95,0.0,0.0,0.0,0.0,558.77,5
SHP100668,2024-04-13,ORD803102,CR003,USPS,Priority Mail,Midwest,2,1.96,23,17,11,31.0,267.22,28.0,0.0,0.0,18.5,0.0,0.0,313.72,3
SHP100669,2024-07-25,ORD802447,CR002,FedEx,Ground,Midwest,7,6.93,19,19,13,34.0,372.98,65.74,4.95,6.75,0.0,0.0,0.0,450.42,3
SHP100670,2025-04-29,ORD800005,CR003,USPS,Ground Advantage,South,5,6.14,24,9,12,19.0,113.05,15.36,0.0,0.0,0.0,0.0,0.0,128.41,3
SHP100671,2025-02-08,ORD802438,CR003,USPS,Ground Advantage,West,2,8.34,9,20,17,22.5,136.58,20.99,4.95,0.0,0.0,0.0,0.0,162.51,5
SHP100672,2024-09-28,ORD800085,CR001,UPS,Ground,Midwest,6,5.39,21,16,7,17.0,139.74,16.79,4.95,0.0,0.0,0.0,0.0,161.48,3
SHP100673,2025-12-25,ORD801653,CR004,XPO LTL,Standard LTL,South,6,365.48,18,41,29,365.5,323.47,56.68,0.0,0.0,0.0,0.0,0.0,380.15,5
SHP100674,2024-07-19,ORD800903,CR004,XPO LTL,Standard LTL,Northeast,6,360.27,47,39,26,360.5,319.04,53.2,0.0,0.0,0.0,0.0,24.0,396.24,3
SHP100675,2024-07-16,ORD803467,CR003,USPS,Priority Mail,Midwest,8,8.5,8,4,25,8.5,79.22,7.97,4.95,6.75,18.5,0.0,0.0,117.39,7
SHP100676,2025-11-04,ORD801465,CR003,USPS,Ground Advantage,Midwest,5,1.25,19,24,21,69.0,812.82,109.98,4.95,0.0,0.0,0.0,0.0,927.75,6
SHP100677,2025-02-06,ORD801597,CR004,XPO LTL,Standard LTL,West,5,104.69,46,20,48,318.0,262.35,37.65,0.0,0.0,0.0,0.0,0.0,300.0,2
SHP100678,2025-06-23,ORD801024,CR002,FedEx,Ground,South,7,3.87,24,24,17,70.5,1180.88,170.4,0.0,0.0,0.0,0.0,0.0,1351.28,6
SHP100679,2025-05-21,ORD802731,CR001,UPS,Ground,Midwest,6,14.13,18,7,15,14.5,119.19,13.87,0.0,6.75,0.0,0.0,0.0,139.81,2
SHP100680,2024-09-03,ORD801593,CR002,FedEx,Ground,West,3,1.88,10,21,17,26.0,223.86,34.82,0.0,0.0,0.0,0.0,0.0,258.68,2
SHP100681,2024-02-19,ORD802945,CR002,FedEx,Ground,Midwest,3,11.51,16,12,12,17.0,113.73,17.42,4.95,0.0,0.0,0.0,0.0,136.1,2
SHP100682,2024-08-30,ORD803729,CR004,XPO LTL,Standard LTL,Midwest,7,85.11,25,45,38,308.0,291.06,46.26,0.0,0.0,0.0,0.0,24.0,361.32,3
SHP100683,2024-11-03,ORD802944,CR001,UPS,Next Day Air,Northeast,6,22.24,8,12,12,22.5,454.05,68.49,4.95,0.0,0.0,0.0,0.0,527.49,5
SHP100684,2025-02-16,ORD802688,CR001,UPS,Ground,Northeast,5,24.29,5,21,19,24.5,233.24,26.49,4.95,0.0,0.0,0.0,0.0,264.68,3
SHP100685,2024-01-30,ORD800386,CR002,FedEx,Ground,South,4,22.67,18,10,18,23.5,216.2,22.26,4.95,0.0,0.0,12.0,0.0,255.41,2
SHP100686,2024-02-07,ORD803746,CR003,USPS,Ground Advantage,South,2,3.05,21,19,9,26.0,157.82,21.26,4.95,0.0,0.0,0.0,0.0,184.03,2
SHP100687,2025-09-19,ORD800492,CR002,FedEx,Ground,Midwest,5,7.14,4,7,7,7.5,51.75,9.24,4.95,0.0,0.0,0.0,0.0,65.94,3
SHP100688,2024-05-29,ORD800253,CR001,UPS,Ground,West,5,7.52,16,11,10,13.0,99.32,16.93,4.95,0.0,0.0,0.0,0.0,121.2,4
SHP100689,2024-10-23,ORD801921,CR001,UPS,Ground,Northeast,5,1.47,14,6,15,9.5,63.74,9.97,4.95,0.0,0.0,0.0,0.0,78.66,4
SHP100690,2025-11-10,ORD802778,CR002,FedEx,Ground,Northeast,5,4.85,23,12,16,32.0,313.28,51.82,4.95,0.0,0.0,0.0,0.0,370.05,5
SHP100691,2025-01-23,ORD804064,CR002,FedEx,Ground,Northeast,5,6.23,13,10,12,11.5,90.39,16.17,4.95,0.0,0.0,0.0,0.0,111.51,3
SHP100692,2024-10-10,ORD803788,CR002,FedEx,Ground,Northeast,4,7.48,24,16,13,36.0,331.2,55.84,4.95,0.0,18.5,0.0,0.0,410.49,3
SHP100693,2025-08-05,ORD800150,CR002,FedEx,Ground,West,4,1.82,7,6,5,2.0,11.08,1.46,0.0,0.0,0.0,0.0,0.0,12.54,6
SHP100694,2025-06-16,ORD800302,CR002,FedEx,Ground,South,5,5.0,4,21,17,10.5,82.53,12.85,0.0,0.0,0.0,0.0,0.0,95.38,4
SHP100695,2024-02-01,ORD800420,CR003,USPS,Ground Advantage,West,5,31.65,5,9,22,32.0,237.12,27.01,4.95,0.0,0.0,0.0,0.0,269.08,5
SHP100696,2024-08-15,ORD801057,CR002,FedEx,Express Saver,South,7,8.5,21,11,14,23.5,348.04,50.27,0.0,0.0,0.0,0.0,0.0,398.31,6
SHP100697,2025-11-21,ORD801305,CR003,USPS,Ground Advantage,West,2,24.77,7,10,13,25.0,151.75,20.79,4.95,0.0,0.0,0.0,0.0,177.49,1
SHP100698,2025-09-23,ORD801849,CR003,USPS,Ground Advantage,Northeast,7,13.51,12,18,8,14.0,95.76,15.87,4.95,0.0,0.0,0.0,0.0,116.58,3
SHP100699,2025-06-01,ORD802099,CR001,UPS,Ground,South,4,3.45,10,20,22,32.0,286.08,46.49,4.95,0.0,0.0,0.0,0.0,337.52,6
SHP100700,2024-06-04,ORD802928,CR001,UPS,Ground,West,4,7.71,21,18,23,63.0,917.28,155.06,4.95,0.0,0.0,0.0,0.0,1077.29,3
SHP100701,2025-12-04,ORD800798,CR002,FedEx,Ground,Northeast,2,13.89,11,12,14,14.0,85.4,13.34,0.0,0.0,0.0,0.0,0.0,98.74,6
SHP100702,2024-05-28,ORD803513,CR003,USPS,Priority Mail,Northeast,4,2.8,6,25,10,11.0,86.02,8.86,0.0,0.0,18.5,0.0,0.0,113.38,3
SHP100703,2025-10-11,ORD804127,CR002,FedEx,Ground,West,2,12.82,14,9,4,13.0,79.3,13.36,0.0,0.0,0.0,0.0,0.0,92.66,5
SHP100704,2024-07-02,ORD802640,CR003,USPS,Ground Advantage,West,7,7.0,13,7,21,14.0,95.76,12.33,0.0,6.75,0.0,0.0,0.0,114.84,5
SHP100705,2025-01-07,ORD802234,CR002,FedEx,Ground,Midwest,7,16.08,6,17,20,16.5,149.16,23.84,0.0,0.0,0.0,0.0,0.0,173.0,2
SHP100706,2024-02-09,ORD802379,CR001,UPS,Ground,West,2,2.99,23,24,9,36.0,280.8,44.46,4.95,0.0,0.0,0.0,0.0,330.21,4
SHP100707,2025-06-15,ORD802829,CR001,UPS,Ground,Midwest,8,3.34,18,5,16,10.5,98.28,17.66,4.95,0.0,0.0,0.0,0.0,120.89,2
SHP100708,2025-11-27,ORD801716,CR002,FedEx,Ground,Northeast,3,8.86,8,7,15,9.0,51.48,8.71,4.95,0.0,0.0,0.0,0.0,65.14,4
SHP100709,2024-10-13,ORD800850,CR001,UPS,Ground,West,6,7.24,22,7,16,18.0,147.96,22.42,0.0,6.75,0.0,0.0,0.0,177.13,3
SHP100710,2024-06-16,ORD801416,CR001,UPS,Ground,South,4,5.37,16,7,24,19.5,137.87,18.19,4.95,0.0,0.0,0.0,0.0,161.01,6
SHP100711,2024-10-05,ORD800545,CR002,FedEx,Ground,Northeast,6,6.11,19,6,20,16.5,139.42,23.9,0.0,0.0,0.0,0.0,0.0,163.33,6
SHP100712,2024-08-26,ORD802704,CR001,UPS,Ground,Midwest,6,11.03,12,20,23,40.0,403.6,63.36,4.95,0.0,0.0,0.0,0.0,471.91,2
SHP100713,2024-10-01,ORD803930,CR002,FedEx,2Day,Northeast,6,13.85,13,5,7,14.0,183.4,22.6,4.95,0.0,0.0,0.0,0.0,210.95,4
SHP100714,2025-04-28,ORD800111,CR003,USPS,Ground Advantage,West,4,5.67,5,16,11,6.5,31.07,5.03,0.0,0.0,0.0,0.0,0.0,36.1,3
SHP100715,2025-08-19,ORD801688,CR001,UPS,Ground,Northeast,5,21.79,25,10,21,38.0,361.76,65.09,0.0,0.0,0.0,0.0,0.0,426.85,4
SHP100716,2024-03-14,ORD802264,CR003,USPS,Ground Advantage,Midwest,3,11.91,23,18,21,63.0,686.07,97.8,4.95,0.0,0.0,0.0,0.0,788.82,6
SHP100717,2025-06-27,ORD803936,CR003,USPS,Ground Advantage,South,5,5.99,5,24,23,20.0,148.2,20.44,4.95,0.0,18.5,0.0,0.0,192.09,2
SHP100718,2024-12-02,ORD801176,CR001,UPS,Ground,South,8,8.86,12,4,4,9.0,75.78,10.26,0.0,0.0,0.0,0.0,0.0,86.04,3
SHP100719,2024-05-28,ORD803379,CR001,UPS,2nd Day Air,South,5,6.63,14,14,13,18.5,204.98,22.07,4.95,0.0,0.0,0.0,0.0,232.0,7
SHP100720,2025-01-10,ORD803459,CR004,XPO LTL,Expedited LTL,Northeast,4,124.38,35,44,29,321.5,307.35,48.79,0.0,0.0,0.0,0.0,0.0,356.15,4
SHP100721,2025-01-31,ORD801388,CR001,UPS,Ground,Northeast,7,10.7,21,6,20,18.5,162.61,25.19,4.95,0.0,0.0,0.0,0.0,192.75,4
SHP100722,2024-12-31,ORD803746,CR001,UPS,Ground,West,4,16.24,12,11,16,16.5,116.66,12.94,4.95,0.0,0.0,0.0,0.0,134.54,1
SHP100723,2025-05-29,ORD803311,CR002,FedEx,2Day,Midwest,7,3.85,5,15,8,4.5,53.64,6.69,4.95,0.0,0.0,0.0,0.0,65.28,5
SHP100724,2025-07-18,ORD801269,CR001,UPS,Ground,South,2,20.73,15,5,9,21.0,163.8,25.49,0.0,0.0,0.0,0.0,0.0,189.29,2
SHP100725,2025-04-15,ORD803227,CR001,UPS,Ground,Midwest,8,2.08,8,14,18,15.0,140.4,14.46,0.0,6.75,0.0,0.0,0.0,161.61,3
SHP100726,2025-12-05,ORD803178,CR002,FedEx,2Day,West,8,17.98,22,16,14,35.5,635.8,105.35,4.95,0.0,0.0,0.0,0.0,746.1,2
SHP100727,2024-05-09,ORD800458,CR004,XPO LTL,Standard LTL,Midwest,2,222.99,46,28,23,223.0,132.24,21.15,0.0,0.0,0.0,0.0,0.0,153.39,5
SHP100728,2025-09-17,ORD803970,CR001,UPS,Ground,Midwest,6,16.4,15,15,6,16.5,135.63,15.83,4.95,0.0,0.0,0.0,0.0,156.41,5
